id,name,number,legalities,images,prices,set_id,set_name,date
swsh4-165,Wash Water Energy,165/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/165.png', 'large': 'https://images.pokemontcg.io/swsh4/165_hires.png'}","{'reverseHolofoil': {'low': 0.15, 'mid': 0.5, 'high': 999.99, 'market': 0.42}, 'normal': {'low': 0.06, 'mid': 0.26, 'high': 4.95, 'market': 0.23}}",swsh4,Vivid Voltage,2021-07-01 00:31:58.374491
swsh3-160,Cape of Toughness,160/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/160.png', 'large': 'https://images.pokemontcg.io/swsh3/160_hires.png'}","{'reverseHolofoil': {'low': 0.09, 'mid': 0.78, 'high': 3.65, 'market': 0.68}, 'normal': {'low': 0.05, 'mid': 0.3, 'high': 0.99, 'market': 0.29}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.374491
swsh2-175,Rillaboom V,175/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/175.png', 'large': 'https://images.pokemontcg.io/swsh2/175_hires.png'}","{'holofoil': {'low': 4.5, 'mid': 6.87, 'high': 19.56, 'market': 6.53}}",swsh2,Rebel Clash,2021-07-01 00:31:58.374491
swsh4-166,Orbeetle V,166/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/166.png', 'large': 'https://images.pokemontcg.io/swsh4/166_hires.png'}","{'holofoil': {'low': 6.49, 'mid': 10.0, 'high': 29.95, 'market': 9.11}}",swsh4,Vivid Voltage,2021-07-01 00:31:58.374491
swsh3-161,Familiar Bell,161/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/161.png', 'large': 'https://images.pokemontcg.io/swsh3/161_hires.png'}","{'reverseHolofoil': {'low': 0.12, 'mid': 0.39, 'high': 10.93, 'market': 0.32}, 'normal': {'low': 0.01, 'mid': 0.25, 'high': 3.0, 'market': 0.11}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.374491
swsh1-169,Marnie,169/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/169.png', 'large': 'https://images.pokemontcg.io/swsh1/169_hires.png'}","{'holofoil': {'low': 1.0, 'mid': 1.98, 'high': 9.95, 'market': 1.96}, 'reverseHolofoil': {'low': 0.55, 'mid': 2.03, 'high': 9.95, 'market': 2.14}}",swsh1,Sword & Shield,2021-07-01 00:31:58.374491
swsh2-176,Eldegoss V,176/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/176.png', 'large': 'https://images.pokemontcg.io/swsh2/176_hires.png'}","{'holofoil': {'low': 4.0, 'mid': 7.19, 'high': 19.95, 'market': 6.14}}",swsh2,Rebel Clash,2021-07-01 00:31:58.374491
swsh1-170,Metal Saucer,170/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/170.png', 'large': 'https://images.pokemontcg.io/swsh1/170_hires.png'}","{'reverseHolofoil': {'low': 0.08, 'mid': 0.5, 'high': 9.95, 'market': 0.38}, 'normal': {'low': 0.05, 'mid': 0.25, 'high': 2.97, 'market': 0.17}}",swsh1,Sword & Shield,2021-07-01 00:31:58.374491
swsh4-167,Zarude V,167/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/167.png', 'large': 'https://images.pokemontcg.io/swsh4/167_hires.png'}","{'holofoil': {'low': 6.2, 'mid': 9.95, 'high': 29.99, 'market': 8.84}}",swsh4,Vivid Voltage,2021-07-01 00:31:58.374491
swsh3-162,Glimwood Tangle,162/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/162.png', 'large': 'https://images.pokemontcg.io/swsh3/162_hires.png'}","{'reverseHolofoil': {'low': 0.19, 'mid': 0.69, 'high': 1.25, 'market': 0.79}, 'normal': {'low': 0.03, 'mid': 0.25, 'high': 0.91, 'market': 0.24}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.374491
swsh2-177,Ninetales V,177/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/177.png', 'large': 'https://images.pokemontcg.io/swsh2/177_hires.png'}","{'holofoil': {'low': 18.97, 'mid': 25.85, 'high': 49.99, 'market': 23.11}}",swsh2,Rebel Clash,2021-07-01 00:31:58.374491
swsh3-163,Kabu,163/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/163.png', 'large': 'https://images.pokemontcg.io/swsh3/163_hires.png'}","{'normal': {'low': 0.04, 'mid': 0.2, 'high': 10.82, 'market': 0.11}, 'reverseHolofoil': {'low': 0.12, 'mid': 0.4, 'high': 1.49, 'market': 0.35}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.374491
swsh4-168,Talonflame V,168/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/168.png', 'large': 'https://images.pokemontcg.io/swsh4/168_hires.png'}","{'holofoil': {'low': 6.61, 'mid': 10.13, 'high': 29.95, 'market': 7.44}}",swsh4,Vivid Voltage,2021-07-01 00:31:58.374491
swsh1-171,Ordinary Rod,171/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/171.png', 'large': 'https://images.pokemontcg.io/swsh1/171_hires.png'}","{'normal': {'low': 0.06, 'mid': 0.25, 'high': 2.97, 'market': 0.21}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.43, 'high': 9.95, 'market': 0.4}}",swsh1,Sword & Shield,2021-07-01 00:31:58.374491
swsh2-178,Cinderace V,178/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/178.png', 'large': 'https://images.pokemontcg.io/swsh2/178_hires.png'}","{'holofoil': {'low': 5.99, 'mid': 7.18, 'high': 16.49, 'market': 6.82}}",swsh2,Rebel Clash,2021-07-01 00:31:58.374491
swsh4-169,Galarian Darmanitan V,169/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/169.png', 'large': 'https://images.pokemontcg.io/swsh4/169_hires.png'}","{'holofoil': {'low': 5.76, 'mid': 8.99, 'high': 79.95, 'market': 8.22}}",swsh4,Vivid Voltage,2021-07-01 00:31:58.374491
swsh3-164,Old PC,164/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/164.png', 'large': 'https://images.pokemontcg.io/swsh3/164_hires.png'}","{'reverseHolofoil': {'low': 0.14, 'mid': 0.38, 'high': 1.49, 'market': 0.36}, 'normal': {'low': 0.01, 'mid': 0.2, 'high': 10.81, 'market': 0.11}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.374491
swsh1-172,Pal Pad,172/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/172.png', 'large': 'https://images.pokemontcg.io/swsh1/172_hires.png'}","{'normal': {'low': 0.05, 'mid': 0.25, 'high': 10.9, 'market': 0.2}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.35, 'high': 10.97, 'market': 0.33}}",swsh1,Sword & Shield,2021-07-01 00:31:58.374491
swsh2-179,Milotic V,179/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/179.png', 'large': 'https://images.pokemontcg.io/swsh2/179_hires.png'}","{'holofoil': {'low': 12.78, 'mid': 16.98, 'high': 32.99, 'market': 17.13}}",swsh2,Rebel Clash,2021-07-01 00:31:58.374491
swsh3-165,Piers,165/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/165.png', 'large': 'https://images.pokemontcg.io/swsh3/165_hires.png'}","{'reverseHolofoil': {'low': 0.2, 'mid': 0.53, 'high': 1.75, 'market': 0.49}, 'normal': {'low': 0.05, 'mid': 0.25, 'high': 10.83, 'market': 0.16}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.374491
swsh4-170,Pikachu V,170/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/170.png', 'large': 'https://images.pokemontcg.io/swsh4/170_hires.png'}","{'holofoil': {'low': 55.09, 'mid': 64.86, 'high': 109.97, 'market': 60.55}}",swsh4,Vivid Voltage,2021-07-01 00:31:58.374491
swsh1-173,Poké Kid,173/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/173.png', 'large': 'https://images.pokemontcg.io/swsh1/173_hires.png'}","{'reverseHolofoil': {'low': 0.1, 'mid': 0.32, 'high': 9.95, 'market': 0.26}, 'normal': {'low': 0.01, 'mid': 0.25, 'high': 2.97, 'market': 0.21}}",swsh1,Sword & Shield,2021-07-01 00:31:58.374491
swsh2-180,Inteleon V,180/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/180.png', 'large': 'https://images.pokemontcg.io/swsh2/180_hires.png'}","{'holofoil': {'low': 7.0, 'mid': 8.5, 'high': 19.99, 'market': 8.39}}",swsh2,Rebel Clash,2021-07-01 00:31:58.374491
swsh1-174,Pokégear 3.0,174/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/174.png', 'large': 'https://images.pokemontcg.io/swsh1/174_hires.png'}","{'normal': {'low': 0.05, 'mid': 0.25, 'high': 2.97, 'market': 0.12}, 'reverseHolofoil': {'low': 0.08, 'mid': 0.35, 'high': 9.95, 'market': 0.3}}",swsh1,Sword & Shield,2021-07-01 00:31:58.374491
swsh4-171,Ampharos V,171/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/171.png', 'large': 'https://images.pokemontcg.io/swsh4/171_hires.png'}","{'holofoil': {'low': 7.49, 'mid': 10.99, 'high': 49.95, 'market': 9.87}}",swsh4,Vivid Voltage,2021-07-01 00:31:58.374491
swsh3-166,Pokémon Breeder's Nurturing,166/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/166.png', 'large': 'https://images.pokemontcg.io/swsh3/166_hires.png'}","{'reverseHolofoil': {'low': 0.25, 'mid': 0.53, 'high': 2.5, 'market': 0.57}, 'normal': {'low': 0.03, 'mid': 0.25, 'high': 10.81, 'market': 0.19}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.374491
swsh1-175,Pokémon Catcher,175/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/175.png', 'large': 'https://images.pokemontcg.io/swsh1/175_hires.png'}","{'reverseHolofoil': {'low': 0.1, 'mid': 0.29, 'high': 9.95, 'market': 0.22}, 'normal': {'low': 0.03, 'mid': 0.24, 'high': 24.0, 'market': 0.09}}",swsh1,Sword & Shield,2021-07-01 00:31:58.374491
swsh4-172,Alakazam V,172/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/172.png', 'large': 'https://images.pokemontcg.io/swsh4/172_hires.png'}","{'holofoil': {'low': 4.6, 'mid': 7.21, 'high': 29.95, 'market': 5.15}}",swsh4,Vivid Voltage,2021-07-01 00:31:58.374491
swsh3-167,Rare Fossil,167/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/167.png', 'large': 'https://images.pokemontcg.io/swsh3/167_hires.png'}","{'reverseHolofoil': {'low': 0.1, 'mid': 0.45, 'high': 1.49, 'market': 0.44}, 'normal': {'low': 0.05, 'mid': 0.25, 'high': 10.83, 'market': 0.16}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.374491
swsh2-181,Boltund V,181/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/181.png', 'large': 'https://images.pokemontcg.io/swsh2/181_hires.png'}","{'holofoil': {'low': 6.95, 'mid': 10.0, 'high': 19.95, 'market': 8.27}}",swsh2,Rebel Clash,2021-07-01 00:31:58.374491
swsh2-182,Toxtricity V,182/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/182.png', 'large': 'https://images.pokemontcg.io/swsh2/182_hires.png'}","{'holofoil': {'low': 5.1, 'mid': 6.8, 'high': 16.99, 'market': 6.87}}",swsh2,Rebel Clash,2021-07-01 00:31:58.374491
swsh1-176,Pokémon Center Lady,176/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/176.png', 'large': 'https://images.pokemontcg.io/swsh1/176_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.25, 'high': 10.82, 'market': 0.18}, 'reverseHolofoil': {'low': 0.09, 'mid': 0.33, 'high': 10.87, 'market': 0.26}}",swsh1,Sword & Shield,2021-07-01 00:31:58.374491
swsh3-168,Rose,168/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/168.png', 'large': 'https://images.pokemontcg.io/swsh3/168_hires.png'}","{'normal': {'low': 0.04, 'mid': 0.25, 'high': 1.49, 'market': 0.18}, 'reverseHolofoil': {'low': 0.14, 'mid': 0.48, 'high': 2.49, 'market': 0.4}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.374491
swsh4-173,Coalossal V,173/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/173.png', 'large': 'https://images.pokemontcg.io/swsh4/173_hires.png'}","{'holofoil': {'low': 5.0, 'mid': 8.99, 'high': 29.95, 'market': 8.21}}",swsh4,Vivid Voltage,2021-07-01 00:31:58.374491
swsh2-183,Dragapult V,183/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/183.png', 'large': 'https://images.pokemontcg.io/swsh2/183_hires.png'}","{'holofoil': {'low': 8.85, 'mid': 11.0, 'high': 29.95, 'market': 10.93}}",swsh2,Rebel Clash,2021-07-01 00:31:58.374491
swsh3-169,Rose Tower,169/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/169.png', 'large': 'https://images.pokemontcg.io/swsh3/169_hires.png'}","{'normal': {'low': 0.04, 'mid': 0.25, 'high': 1.0, 'market': 0.13}, 'reverseHolofoil': {'low': 0.06, 'mid': 0.31, 'high': 1.52, 'market': 0.24}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.374491
swsh4-174,Galarian Sirfetch'd V,174/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/174.png', 'large': 'https://images.pokemontcg.io/swsh4/174_hires.png'}","{'holofoil': {'low': 2.0, 'mid': 3.99, 'high': 29.95, 'market': 2.94}}",swsh4,Vivid Voltage,2021-07-01 00:31:58.374491
swsh1-177,Potion,177/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/177.png', 'large': 'https://images.pokemontcg.io/swsh1/177_hires.png'}","{'normal': {'low': 0.03, 'mid': 0.24, 'high': 10.81, 'market': 0.14}, 'reverseHolofoil': {'low': 0.09, 'mid': 0.25, 'high': 9.95, 'market': 0.22}}",swsh1,Sword & Shield,2021-07-01 00:31:58.374491
swsh2-184,Sandaconda V,184/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/184.png', 'large': 'https://images.pokemontcg.io/swsh2/184_hires.png'}","{'holofoil': {'low': 3.61, 'mid': 4.99, 'high': 9.95, 'market': 4.25}}",swsh2,Rebel Clash,2021-07-01 00:31:58.374491
swsh3-170,Spikemuth,170/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/170.png', 'large': 'https://images.pokemontcg.io/swsh3/170_hires.png'}","{'normal': {'low': 0.05, 'mid': 0.25, 'high': 10.83, 'market': 0.15}, 'reverseHolofoil': {'low': 0.2, 'mid': 0.49, 'high': 1.37, 'market': 0.47}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.374491
swsh4-175,Drapion V,175/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/175.png', 'large': 'https://images.pokemontcg.io/swsh4/175_hires.png'}","{'holofoil': {'low': 3.85, 'mid': 7.0, 'high': 24.95, 'market': 5.45}}",swsh4,Vivid Voltage,2021-07-01 00:31:58.374491
swsh1-178,Professor's Research (Professor Magnolia),178/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/178.png', 'large': 'https://images.pokemontcg.io/swsh1/178_hires.png'}","{'reverseHolofoil': {'low': 0.25, 'mid': 1.44, 'high': 9.95, 'market': 1.32}, 'holofoil': {'low': 0.21, 'mid': 1.16, 'high': 9.95, 'market': 0.9}}",swsh1,Sword & Shield,2021-07-01 00:31:58.374491
swsh2-185,Falinks V,185/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/185.png', 'large': 'https://images.pokemontcg.io/swsh2/185_hires.png'}","{'holofoil': {'low': 3.97, 'mid': 6.0, 'high': 15.67, 'market': 5.66}}",swsh2,Rebel Clash,2021-07-01 00:31:58.374491
swsh1-179,Quick Ball,179/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/179.png', 'large': 'https://images.pokemontcg.io/swsh1/179_hires.png'}","{'reverseHolofoil': {'low': 0.85, 'mid': 2.44, 'high': 19.95, 'market': 2.18}, 'normal': {'low': 0.1, 'mid': 0.7, 'high': 1.49, 'market': 0.69}}",swsh1,Sword & Shield,2021-07-01 00:31:58.374491
swsh4-176,Steelix V,176/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/176.png', 'large': 'https://images.pokemontcg.io/swsh4/176_hires.png'}","{'holofoil': {'low': 5.15, 'mid': 9.19, 'high': 29.95, 'market': 8.52}}",swsh4,Vivid Voltage,2021-07-01 00:31:58.374491
swsh3-171,Struggle Gloves,171/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/171.png', 'large': 'https://images.pokemontcg.io/swsh3/171_hires.png'}","{'normal': {'low': 0.03, 'mid': 0.24, 'high': 10.81, 'market': 0.1}, 'reverseHolofoil': {'low': 0.09, 'mid': 0.47, 'high': 1.5, 'market': 0.37}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.374491
swsh2-186,Malamar V,186/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/186.png', 'large': 'https://images.pokemontcg.io/swsh2/186_hires.png'}","{'holofoil': {'low': 3.9, 'mid': 5.97, 'high': 14.95, 'market': 5.95}}",swsh2,Rebel Clash,2021-07-01 00:31:58.374491
swsh1-180,Rare Candy,180/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/180.png', 'large': 'https://images.pokemontcg.io/swsh1/180_hires.png'}","{'reverseHolofoil': {'low': 0.2, 'mid': 0.5, 'high': 2.39, 'market': 0.49}, 'normal': {'low': 0.1, 'mid': 0.35, 'high': 2.97, 'market': 0.35}}",swsh1,Sword & Shield,2021-07-01 00:31:58.374491
swsh4-177,Aegislash V,177/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/177.png', 'large': 'https://images.pokemontcg.io/swsh4/177_hires.png'}","{'holofoil': {'low': 6.47, 'mid': 8.34, 'high': 49.95, 'market': 7.44}}",swsh4,Vivid Voltage,2021-07-01 00:31:58.374491
swsh3-172,Turbo Patch,172/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/172.png', 'large': 'https://images.pokemontcg.io/swsh3/172_hires.png'}","{'reverseHolofoil': {'low': 0.02, 'mid': 0.98, 'high': 5.0, 'market': 0.71}, 'normal': {'low': 0.01, 'mid': 0.26, 'high': 10.83, 'market': 0.19}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.374491
swsh2-187,Copperajah V,187/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/187.png', 'large': 'https://images.pokemontcg.io/swsh2/187_hires.png'}","{'holofoil': {'low': 2.49, 'mid': 4.25, 'high': 14.95, 'market': 3.75}}",swsh2,Rebel Clash,2021-07-01 00:31:58.374491
swsh4-178,Togekiss V,178/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/178.png', 'large': 'https://images.pokemontcg.io/swsh4/178_hires.png'}","{'holofoil': {'low': 5.0, 'mid': 10.07, 'high': 29.95, 'market': 9.27}}",swsh4,Vivid Voltage,2021-07-01 00:31:58.374491
swsh1-181,Rotom Bike,181/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/181.png', 'large': 'https://images.pokemontcg.io/swsh1/181_hires.png'}","{'reverseHolofoil': {'low': 0.09, 'mid': 0.3, 'high': 10.87, 'market': 0.21}, 'normal': {'low': 0.04, 'mid': 0.24, 'high': 10.82, 'market': 0.09}}",swsh1,Sword & Shield,2021-07-01 00:31:58.374491
swsh3-173,Yell Horn,173/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/173.png', 'large': 'https://images.pokemontcg.io/swsh3/173_hires.png'}","{'reverseHolofoil': {'low': 0.08, 'mid': 0.29, 'high': 1.99, 'market': 0.23}, 'normal': {'low': 0.04, 'mid': 0.25, 'high': 1.07, 'market': 0.14}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.374491
swsh2-188,Dubwool V,188/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/188.png', 'large': 'https://images.pokemontcg.io/swsh2/188_hires.png'}","{'holofoil': {'low': 2.5, 'mid': 4.48, 'high': 12.95, 'market': 3.91}}",swsh2,Rebel Clash,2021-07-01 00:31:58.374491
swsh2-189,Boss's Orders,189/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/189.png', 'large': 'https://images.pokemontcg.io/swsh2/189_hires.png'}","{'holofoil': {'low': 27.0, 'mid': 32.53, 'high': 49.99, 'market': 30.13}}",swsh2,Rebel Clash,2021-07-01 00:31:58.374491
swsh1-182,Sitrus Berry,182/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/182.png', 'large': 'https://images.pokemontcg.io/swsh1/182_hires.png'}","{'reverseHolofoil': {'low': 0.08, 'mid': 0.26, 'high': 10.87, 'market': 0.17}, 'normal': {'low': 0.03, 'mid': 0.24, 'high': 10.81, 'market': 0.07}}",swsh1,Sword & Shield,2021-07-01 00:31:58.374491
swsh3-174,Heat Fire Energy,174/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/174.png', 'large': 'https://images.pokemontcg.io/swsh3/174_hires.png'}","{'normal': {'low': 0.06, 'mid': 0.31, 'high': 1.13, 'market': 0.24}, 'reverseHolofoil': {'low': 0.25, 'mid': 0.89, 'high': 2.5, 'market': 0.84}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.374491
swsh4-179,Allister,179/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/179.png', 'large': 'https://images.pokemontcg.io/swsh4/179_hires.png'}","{'holofoil': {'low': 10.49, 'mid': 14.99, 'high': 26.99, 'market': 13.36}}",swsh4,Vivid Voltage,2021-07-01 00:31:58.374491
swsh2-190,Milo,190/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/190.png', 'large': 'https://images.pokemontcg.io/swsh2/190_hires.png'}","{'holofoil': {'low': 4.0, 'mid': 7.24, 'high': 9.99, 'market': 6.18}}",swsh2,Rebel Clash,2021-07-01 00:31:58.374491
swsh4-180,Bea,180/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/180.png', 'large': 'https://images.pokemontcg.io/swsh4/180_hires.png'}","{'holofoil': {'low': 25.99, 'mid': 36.0, 'high': 69.0, 'market': 27.75}}",swsh4,Vivid Voltage,2021-07-01 00:31:58.374491
swsh1-183,Switch,183/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/183.png', 'large': 'https://images.pokemontcg.io/swsh1/183_hires.png'}","{'normal': {'low': 0.05, 'mid': 0.25, 'high': 25.0, 'market': 0.16}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.51, 'high': 9.95, 'market': 0.51}}",swsh1,Sword & Shield,2021-07-01 00:31:58.374491
swsh3-175,Hiding Darkness Energy,175/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/175.png', 'large': 'https://images.pokemontcg.io/swsh3/175_hires.png'}","{'normal': {'low': 0.1, 'mid': 0.37, 'high': 1.13, 'market': 0.41}, 'reverseHolofoil': {'low': 0.63, 'mid': 1.35, 'high': 2.65, 'market': 1.36}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.374491
swsh2-191,Oleana,191/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/191.png', 'large': 'https://images.pokemontcg.io/swsh2/191_hires.png'}","{'holofoil': {'low': 11.25, 'mid': 14.26, 'high': 57.25, 'market': 11.7}}",swsh2,Rebel Clash,2021-07-01 00:31:58.374491
